2020-06-21 09:40:35,519 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishReply],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.publishReply(com.zhy.model.Comment,java.lang.String,java.lang.String,java.security.Principal)
2020-06-21 09:40:35,519 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getAllComment],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.getAllComment(java.lang.Long,java.security.Principal)
2020-06-21 09:40:35,521 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findCategoriesName],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.findCategoriesName()
2020-06-21 09:40:35,522 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishArticle],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.publishArticle(java.security.Principal,com.zhy.model.Article,java.lang.String,javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,522 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getDraftArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.getDraftArticle(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,523 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/uploadImage]}" onto public java.util.Map<java.lang.String, java.lang.Object> com.zhy.controller.EditorControl.uploadImage(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,org.springframework.web.multipart.MultipartFile)
2020-06-21 09:40:35,523 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/canYouWrite],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.EditorControl.canYouWrite(java.security.Principal)
2020-06-21 09:40:35,524 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/403],methods=[GET]}" onto public java.lang.String com.zhy.controller.ErrorPageControl.error403()
2020-06-21 09:40:35,524 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/404],methods=[GET]}" onto public java.lang.String com.zhy.controller.ErrorPageControl.error404()
2020-06-21 09:40:35,525 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getFriendLinkInfo],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.FriendlyLinkControl.getFriendLink()
2020-06-21 09:40:35,526 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getCode],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.GetPhoneCodeControl.getAuthCode(java.lang.String,java.lang.String)
2020-06-21 09:40:35,528 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findTagsCloud],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.findTagsCloud()
2020-06-21 09:40:35,528 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/myArticles],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.IndexControl.myArticles(int,int)
